booking_id,customer_id,city,unit_size,start_date,end_date,duration_months,monthly_price,total_revenue,channel,repeat_customer
2785,6861,Tampere,Small Locker,2025-06-29,2026-02-24,8,86.25,690.0,Website,0
2786,8089,Vantaa,Premium Climate,2024-12-11,2025-09-07,9,191.25,1721.25,Partner,1
2787,8890,Tampere,10m² Unit,2025-02-20,2026-01-16,11,146.62,1612.82,Referral,1
2788,1811,Espoo,Premium Climate,2024-12-03,2025-09-29,10,206.55,2065.5,Referral,1
2789,2375,Espoo,Small Locker,2024-05-05,2025-04-30,12,101.25,1215.0,Walk-in,0
2790,7083,Vantaa,10m² Unit,2025-12-04,2026-04-03,4,159.38,637.52,Website,0
2791,1078,Tampere,5m² Unit,2025-02-17,2026-02-12,12,97.75,1173.0,Website,0
2792,6210,Helsinki,10m² Unit,2025-12-31,2026-01-30,1,191.25,191.25,Partner,1
2793,5025,Espoo,Premium Climate,2025-12-28,2026-04-27,4,206.55,826.2,Website,1
2794,1336,Turku,Premium Climate,2025-10-21,2026-03-20,5,198.0,990.0,Walk-in,1
2795,8131,Vantaa,5m² Unit,2025-02-18,2025-10-16,8,106.25,850.0,Referral,0
2796,5419,Turku,5m² Unit,2025-08-25,2026-06-21,10,137.5,1375.0,Walk-in,1
2797,5037,Tampere,5m² Unit,2024-09-30,2025-08-26,11,115.0,1265.0,Referral,0
2798,4680,Turku,Premium Climate,2024-09-26,2025-07-23,10,198.0,1980.0,Referral,0
2799,8625,Tampere,10m² Unit,2025-01-05,2025-07-04,6,146.62,879.72,Website,0
2800,2490,Helsinki,Small Locker,2026-03-02,2026-12-27,10,90.0,900.0,Referral,0
2801,1914,Espoo,Small Locker,2024-12-03,2025-07-01,7,68.85,481.95,Referral,0
2802,8551,Helsinki,5m² Unit,2024-06-05,2024-11-02,5,187.5,937.5,Google Ads,1
2803,6886,Vantaa,Small Locker,2025-12-13,2026-10-09,10,63.75,637.5,Referral,0
2804,8722,Tampere,Small Locker,2025-10-09,2026-01-07,3,69.0,207.0,Walk-in,0
2805,9802,Vantaa,5m² Unit,2026-04-23,2026-09-20,5,125.0,625.0,Google Ads,0
2806,4198,Vantaa,10m² Unit,2024-12-22,2025-06-20,6,159.38,956.28,Google Ads,0
2807,1350,Tampere,10m² Unit,2024-11-15,2025-05-14,6,146.62,879.72,Referral,1
2808,1391,Turku,10m² Unit,2026-01-14,2026-10-11,9,140.25,1262.25,Walk-in,0
2809,9501,Espoo,10m² Unit,2025-08-31,2026-01-28,5,253.12,1265.6,Google Ads,0
2810,3493,Tampere,10m² Unit,2026-01-22,2026-05-22,4,146.62,586.48,Google Ads,0
2811,9365,Helsinki,10m² Unit,2024-05-31,2025-01-26,8,281.25,2250.0,Referral,1
2812,5105,Espoo,5m² Unit,2025-05-23,2025-09-20,4,168.75,675.0,Referral,0
2813,7751,Helsinki,Premium Climate,2026-01-15,2026-06-14,5,229.5,1147.5,Referral,0
2814,2130,Espoo,10m² Unit,2025-10-19,2026-10-14,12,202.5,2430.0,Walk-in,0
2815,2053,Tampere,5m² Unit,2026-04-22,2027-01-17,9,115.0,1035.0,Referral,0
2816,5345,Tampere,5m² Unit,2025-03-04,2025-05-03,2,115.0,230.0,Partner,1
2817,5813,Helsinki,5m² Unit,2025-11-04,2026-04-03,5,127.5,637.5,Walk-in,1
2818,9680,Tampere,10m² Unit,2024-11-19,2025-10-15,11,146.62,1612.82,Walk-in,0
2819,9923,Helsinki,10m² Unit,2025-07-26,2026-03-23,8,281.25,2250.0,Referral,0
2820,4466,Vantaa,Small Locker,2024-10-31,2025-05-29,7,75.0,525.0,Walk-in,0
2821,9515,Turku,5m² Unit,2025-12-13,2026-12-08,12,93.5,1122.0,Website,1
2822,1199,Helsinki,Premium Climate,2025-11-25,2026-06-23,7,229.5,1606.5,Walk-in,0
2823,9859,Helsinki,Premium Climate,2025-08-16,2026-03-14,7,337.5,2362.5,Referral,1
2824,8207,Tampere,10m² Unit,2025-11-14,2026-05-13,6,146.62,879.72,Website,1
2825,1472,Tampere,10m² Unit,2024-10-17,2025-08-13,10,172.5,1725.0,Walk-in,0
2826,3287,Vantaa,5m² Unit,2025-10-15,2026-06-12,8,125.0,1000.0,Website,1
2827,5503,Espoo,10m² Unit,2024-09-20,2025-03-19,6,202.5,1215.0,Referral,0
2828,2620,Turku,Small Locker,2026-03-01,2026-04-30,2,66.0,132.0,Partner,0
2829,6327,Espoo,5m² Unit,2025-07-09,2025-10-07,3,168.75,506.25,Walk-in,0
2830,9347,Espoo,10m² Unit,2024-07-23,2025-07-18,12,253.12,3037.44,Google Ads,1
2831,5001,Vantaa,5m² Unit,2026-04-10,2026-10-07,6,125.0,750.0,Referral,0
2832,2971,Vantaa,Small Locker,2024-10-16,2024-11-15,1,75.0,75.0,Partner,1
2833,6763,Turku,Premium Climate,2024-05-06,2025-05-01,12,247.5,2970.0,Referral,1
2834,3274,Vantaa,Premium Climate,2025-09-17,2025-12-16,3,225.0,675.0,Partner,0
2835,5988,Espoo,10m² Unit,2024-11-22,2025-05-21,6,172.12,1032.72,Partner,0
2836,3880,Turku,10m² Unit,2025-09-29,2026-07-26,10,165.0,1650.0,Walk-in,1
2837,9815,Helsinki,10m² Unit,2025-03-13,2025-04-12,1,225.0,225.0,Partner,1
2838,5234,Turku,10m² Unit,2024-10-07,2025-02-04,4,165.0,660.0,Google Ads,0
2839,5513,Turku,Small Locker,2025-02-04,2025-07-04,5,56.1,280.5,Website,1
2840,9901,Helsinki,Premium Climate,2025-03-25,2025-10-21,7,270.0,1890.0,Referral,1
2841,2888,Vantaa,Premium Climate,2025-02-09,2025-12-06,10,191.25,1912.5,Partner,1
2842,3593,Turku,Premium Climate,2024-12-31,2025-05-30,5,168.3,841.5,Walk-in,0
2843,1531,Turku,Premium Climate,2025-05-12,2025-12-08,7,247.5,1732.5,Website,0
2844,1815,Helsinki,Small Locker,2024-10-13,2025-05-11,7,90.0,630.0,Partner,1
2845,5482,Helsinki,Premium Climate,2026-03-21,2027-02-14,11,270.0,2970.0,Referral,0
2846,6552,Helsinki,5m² Unit,2025-07-24,2025-10-22,3,187.5,562.5,Google Ads,0
2847,6610,Vantaa,10m² Unit,2025-09-18,2026-03-17,6,187.5,1125.0,Referral,1
2848,9161,Espoo,10m² Unit,2025-01-30,2025-06-29,5,172.12,860.6,Referral,0
2849,2613,Espoo,5m² Unit,2025-04-16,2025-11-12,7,135.0,945.0,Google Ads,1
2850,4960,Vantaa,5m² Unit,2024-12-17,2025-01-16,1,106.25,106.25,Partner,0
2851,3201,Vantaa,5m² Unit,2025-01-22,2025-11-18,10,106.25,1062.5,Walk-in,1
2852,5145,Espoo,5m² Unit,2024-09-14,2025-09-09,12,135.0,1620.0,Google Ads,1
2853,4800,Turku,10m² Unit,2026-02-08,2026-04-09,2,140.25,280.5,Partner,1
2854,9099,Espoo,Premium Climate,2025-10-04,2025-12-03,2,243.0,486.0,Website,1
2855,3970,Turku,Small Locker,2024-09-08,2025-09-03,12,66.0,792.0,Website,1
2856,3623,Espoo,Premium Climate,2025-12-10,2026-03-10,3,206.55,619.65,Referral,1
2857,6752,Espoo,Small Locker,2025-10-17,2025-11-16,1,81.0,81.0,Walk-in,1
2858,6602,Vantaa,10m² Unit,2025-05-15,2025-11-11,6,234.38,1406.28,Website,0
2859,2915,Vantaa,Small Locker,2025-08-10,2026-01-07,5,93.75,468.75,Walk-in,0
2860,3271,Turku,Premium Climate,2024-10-21,2025-01-19,3,198.0,594.0,Google Ads,1
2861,1955,Vantaa,Premium Climate,2025-01-03,2025-12-29,12,191.25,2295.0,Website,0
2862,4460,Espoo,10m² Unit,2024-10-24,2025-03-23,5,202.5,1012.5,Referral,0
2863,2406,Espoo,5m² Unit,2025-09-11,2026-07-08,10,135.0,1350.0,Referral,1
2864,9290,Helsinki,Premium Climate,2024-05-14,2025-01-09,8,337.5,2700.0,Google Ads,1
2865,3718,Turku,5m² Unit,2025-10-27,2026-10-22,12,110.0,1320.0,Google Ads,0
2866,3548,Vantaa,Premium Climate,2024-07-25,2024-08-24,1,281.25,281.25,Website,0
2867,2234,Vantaa,Premium Climate,2026-01-26,2026-05-26,4,191.25,765.0,Walk-in,1
2868,4197,Helsinki,Small Locker,2025-11-15,2026-11-10,12,76.5,918.0,Google Ads,0
2869,6583,Turku,Premium Climate,2025-09-21,2026-09-16,12,198.0,2376.0,Partner,1
2870,6712,Vantaa,5m² Unit,2024-05-19,2024-07-18,2,156.25,312.5,Referral,0
2871,7825,Espoo,10m² Unit,2026-03-01,2027-01-25,11,202.5,2227.5,Google Ads,1
2872,3109,Turku,Small Locker,2025-10-11,2025-11-10,1,66.0,66.0,Walk-in,0
2873,9554,Vantaa,10m² Unit,2025-11-17,2026-08-14,9,159.38,1434.42,Walk-in,0
2874,2118,Tampere,Small Locker,2024-05-04,2024-06-03,1,86.25,86.25,Walk-in,0
2875,8223,Helsinki,Premium Climate,2024-12-22,2025-04-21,4,229.5,918.0,Partner,1
2876,6522,Espoo,10m² Unit,2025-01-30,2025-10-27,9,172.12,1549.08,Website,1
2877,6610,Helsinki,Premium Climate,2025-03-28,2025-11-23,8,270.0,2160.0,Walk-in,1
2878,5717,Turku,Premium Climate,2025-05-14,2025-11-10,6,247.5,1485.0,Website,1
2879,2694,Helsinki,10m² Unit,2025-05-14,2025-12-10,7,281.25,1968.75,Walk-in,1
2880,8642,Vantaa,10m² Unit,2025-02-08,2025-03-10,1,159.38,159.38,Walk-in,0
2881,2866,Tampere,Premium Climate,2025-09-19,2025-12-18,3,207.0,621.0,Website,0
2882,1961,Helsinki,Small Locker,2025-02-03,2025-12-30,11,76.5,841.5,Website,0
2883,5393,Vantaa,10m² Unit,2025-02-16,2025-07-16,5,159.38,796.9,Website,1
2884,6207,Helsinki,5m² Unit,2025-11-26,2026-05-25,6,127.5,765.0,Walk-in,0
2885,6784,Turku,Premium Climate,2025-09-14,2026-08-10,11,198.0,2178.0,Partner,0
2886,6683,Espoo,Premium Climate,2025-03-18,2025-10-14,7,243.0,1701.0,Google Ads,0
2887,9649,Tampere,10m² Unit,2025-03-17,2025-07-15,4,172.5,690.0,Referral,1
2888,9116,Tampere,Small Locker,2024-07-14,2025-05-10,10,86.25,862.5,Referral,1
2889,5745,Tampere,Small Locker,2026-01-09,2026-02-08,1,58.65,58.65,Google Ads,1
2890,4104,Tampere,Premium Climate,2025-09-09,2026-09-04,12,207.0,2484.0,Referral,1
2891,1789,Espoo,Small Locker,2025-05-16,2026-03-12,10,101.25,1012.5,Walk-in,1
2892,8500,Tampere,Premium Climate,2025-09-28,2026-09-23,12,207.0,2484.0,Walk-in,1
2893,2022,Vantaa,Premium Climate,2025-07-10,2025-12-07,5,281.25,1406.25,Walk-in,0
2894,8119,Turku,Small Locker,2025-05-15,2026-03-11,10,82.5,825.0,Walk-in,0
2895,2923,Tampere,Premium Climate,2026-03-11,2026-11-06,8,207.0,1656.0,Walk-in,1
2896,9292,Helsinki,Premium Climate,2025-05-22,2025-10-19,5,337.5,1687.5,Partner,0
2897,8979,Vantaa,5m² Unit,2025-08-24,2026-05-21,9,156.25,1406.25,Google Ads,1
2898,6306,Espoo,10m² Unit,2025-07-09,2026-05-05,10,253.12,2531.2,Google Ads,0
2899,8099,Espoo,Premium Climate,2025-05-27,2026-05-22,12,303.75,3645.0,Google Ads,1
2900,9347,Helsinki,Small Locker,2024-11-27,2025-03-27,4,76.5,306.0,Referral,1
2901,5250,Turku,Small Locker,2025-07-29,2026-05-25,10,82.5,825.0,Referral,1
2902,9696,Turku,Small Locker,2025-01-22,2025-08-20,7,56.1,392.7,Partner,1
2903,5215,Turku,Small Locker,2025-05-31,2026-03-27,10,82.5,825.0,Partner,1
2904,7432,Vantaa,5m² Unit,2025-02-04,2026-01-30,12,106.25,1275.0,Referral,1
2905,4081,Espoo,5m² Unit,2026-04-15,2026-12-11,8,135.0,1080.0,Partner,0
2906,1287,Espoo,5m² Unit,2026-01-04,2026-10-01,9,114.75,1032.75,Google Ads,1
2907,6191,Turku,Premium Climate,2024-07-05,2025-01-31,7,247.5,1732.5,Google Ads,1
2908,1833,Helsinki,10m² Unit,2024-08-16,2025-03-14,7,281.25,1968.75,Website,0
2909,3944,Turku,Premium Climate,2024-09-07,2025-07-04,10,198.0,1980.0,Walk-in,0
2910,2622,Vantaa,5m² Unit,2025-04-09,2025-06-08,2,125.0,250.0,Google Ads,0
2911,8106,Vantaa,10m² Unit,2026-03-10,2026-09-06,6,187.5,1125.0,Website,0
2912,4890,Espoo,5m² Unit,2026-02-14,2026-11-11,9,114.75,1032.75,Google Ads,1
2913,8997,Helsinki,10m² Unit,2026-04-23,2026-11-19,7,225.0,1575.0,Partner,1
2914,1933,Helsinki,10m² Unit,2026-04-05,2026-09-02,5,225.0,1125.0,Walk-in,1
2915,6680,Espoo,Small Locker,2024-07-28,2025-06-23,11,101.25,1113.75,Google Ads,1
2916,2295,Turku,Small Locker,2026-02-26,2026-05-27,3,56.1,168.3,Partner,1
2917,8476,Tampere,Small Locker,2024-12-25,2025-08-22,8,58.65,469.2,Referral,1
2918,4495,Helsinki,10m² Unit,2025-03-16,2025-07-14,4,225.0,900.0,Referral,0
2919,5771,Espoo,10m² Unit,2024-05-27,2024-11-23,6,253.12,1518.72,Referral,0
2920,1175,Espoo,Small Locker,2025-02-20,2025-12-17,10,68.85,688.5,Website,0
2921,5417,Espoo,Premium Climate,2024-08-11,2024-10-10,2,303.75,607.5,Referral,0
2922,5160,Helsinki,Premium Climate,2025-01-28,2025-11-24,10,229.5,2295.0,Referral,1
2923,5431,Espoo,Small Locker,2025-03-16,2025-12-11,9,81.0,729.0,Walk-in,1
2924,9000,Vantaa,5m² Unit,2024-06-25,2025-03-22,9,156.25,1406.25,Partner,1
2925,3056,Helsinki,5m² Unit,2024-08-01,2025-05-28,10,187.5,1875.0,Walk-in,0
2926,5291,Espoo,Premium Climate,2024-12-01,2025-06-29,7,206.55,1445.85,Website,0
2927,4284,Tampere,Small Locker,2025-04-16,2026-01-11,9,69.0,621.0,Website,0
2928,4338,Espoo,5m² Unit,2025-07-31,2025-12-28,5,168.75,843.75,Partner,1
2929,1421,Espoo,5m² Unit,2024-09-25,2025-03-24,6,135.0,810.0,Referral,1
2930,7626,Turku,Premium Climate,2024-12-28,2025-05-27,5,168.3,841.5,Referral,1
2931,6444,Helsinki,Small Locker,2026-03-30,2027-02-23,11,90.0,990.0,Walk-in,1
2932,2616,Vantaa,Premium Climate,2024-05-02,2024-12-28,8,281.25,2250.0,Google Ads,1
2933,2238,Tampere,Premium Climate,2024-06-14,2024-11-11,5,258.75,1293.75,Referral,1
2934,5158,Helsinki,10m² Unit,2025-05-31,2026-05-26,12,281.25,3375.0,Referral,0
2935,5986,Helsinki,Premium Climate,2025-09-27,2026-07-24,10,270.0,2700.0,Walk-in,0
2936,9961,Vantaa,Premium Climate,2025-10-24,2026-10-19,12,225.0,2700.0,Referral,1
2937,3633,Turku,5m² Unit,2025-08-21,2025-11-19,3,137.5,412.5,Referral,0
2938,8149,Espoo,10m² Unit,2026-01-10,2026-12-06,11,172.12,1893.32,Referral,0
2939,6094,Turku,Premium Climate,2024-05-09,2024-11-05,6,247.5,1485.0,Google Ads,0
2940,2667,Tampere,5m² Unit,2025-04-08,2025-12-04,8,115.0,920.0,Website,1
2941,9428,Turku,Premium Climate,2026-01-25,2026-06-24,5,168.3,841.5,Google Ads,0
2942,9593,Tampere,10m² Unit,2025-07-20,2025-09-18,2,215.62,431.24,Walk-in,0
2943,3361,Turku,Premium Climate,2026-03-12,2026-07-10,4,198.0,792.0,Walk-in,0
2944,4838,Turku,10m² Unit,2026-01-25,2026-12-21,11,140.25,1542.75,Referral,1
2945,2423,Tampere,5m² Unit,2024-05-26,2025-01-21,8,143.75,1150.0,Walk-in,1
2946,4568,Espoo,10m² Unit,2025-03-29,2025-09-25,6,202.5,1215.0,Partner,0
2947,5478,Turku,10m² Unit,2025-03-03,2025-12-28,10,165.0,1650.0,Partner,1
2948,7029,Tampere,10m² Unit,2025-04-24,2025-12-20,8,172.5,1380.0,Google Ads,1
2949,4898,Turku,10m² Unit,2026-03-15,2026-09-11,6,165.0,990.0,Referral,0
2950,4337,Helsinki,Small Locker,2024-12-02,2025-05-31,6,76.5,459.0,Referral,1
2951,9063,Helsinki,Premium Climate,2025-06-14,2025-11-11,5,337.5,1687.5,Google Ads,0
2952,2676,Helsinki,5m² Unit,2026-01-06,2026-06-05,5,127.5,637.5,Walk-in,0
2953,7191,Helsinki,Small Locker,2025-05-01,2025-07-30,3,112.5,337.5,Referral,1
2954,2981,Espoo,Premium Climate,2025-12-30,2026-06-28,6,206.55,1239.3,Partner,0
2955,5653,Helsinki,Premium Climate,2025-07-12,2026-04-08,9,337.5,3037.5,Walk-in,1
2956,7231,Turku,10m² Unit,2025-09-25,2025-12-24,3,165.0,495.0,Walk-in,0
2957,9131,Vantaa,Premium Climate,2024-10-24,2025-01-22,3,225.0,675.0,Google Ads,0
2958,8641,Vantaa,5m² Unit,2025-07-31,2025-12-28,5,156.25,781.25,Partner,0
2959,4464,Turku,10m² Unit,2024-06-20,2025-06-15,12,206.25,2475.0,Partner,1
2960,9183,Vantaa,Premium Climate,2025-05-19,2026-04-14,11,281.25,3093.75,Referral,1
2961,2752,Tampere,5m² Unit,2024-11-24,2025-07-22,8,97.75,782.0,Referral,0
2962,2391,Tampere,5m² Unit,2024-08-20,2025-01-17,5,143.75,718.75,Website,1
2963,9988,Vantaa,10m² Unit,2025-06-03,2025-09-01,3,234.38,703.14,Website,1
2964,4850,Espoo,Premium Climate,2025-03-09,2026-02-02,11,243.0,2673.0,Website,0
2965,1159,Helsinki,Small Locker,2024-09-04,2024-10-04,1,90.0,90.0,Referral,0
2966,3537,Vantaa,Small Locker,2026-03-13,2026-04-12,1,75.0,75.0,Website,1
2967,1849,Tampere,10m² Unit,2024-09-18,2025-09-13,12,172.5,2070.0,Referral,0
2968,6108,Vantaa,Small Locker,2025-05-29,2026-03-25,10,93.75,937.5,Referral,1
2969,3127,Turku,5m² Unit,2025-01-05,2025-09-02,8,93.5,748.0,Partner,0
2970,1555,Helsinki,10m² Unit,2025-07-08,2026-02-03,7,281.25,1968.75,Google Ads,0
2971,7757,Espoo,10m² Unit,2024-12-09,2025-02-07,2,172.12,344.24,Google Ads,1
2972,3684,Espoo,Premium Climate,2025-02-05,2025-04-06,2,206.55,413.1,Walk-in,1
2973,5967,Tampere,10m² Unit,2025-04-05,2025-09-02,5,172.5,862.5,Google Ads,1
2974,3851,Vantaa,5m² Unit,2025-06-17,2025-12-14,6,156.25,937.5,Referral,0
2975,9156,Helsinki,Small Locker,2025-04-01,2025-05-01,1,90.0,90.0,Referral,1
2976,5369,Turku,10m² Unit,2025-08-21,2026-06-17,10,206.25,2062.5,Walk-in,0
2977,4854,Espoo,10m² Unit,2025-09-24,2026-02-21,5,202.5,1012.5,Website,0
2978,1323,Tampere,Small Locker,2026-03-13,2026-10-09,7,69.0,483.0,Referral,1
2979,7126,Espoo,Premium Climate,2025-03-04,2025-06-02,3,243.0,729.0,Walk-in,0
2980,6554,Vantaa,Small Locker,2026-01-31,2026-03-02,1,63.75,63.75,Website,0
2981,6042,Helsinki,Premium Climate,2025-05-12,2025-07-11,2,337.5,675.0,Website,0
2982,5313,Espoo,10m² Unit,2025-05-25,2025-09-22,4,253.12,1012.48,Walk-in,1
2983,4597,Vantaa,10m² Unit,2025-08-21,2026-07-17,11,234.38,2578.18,Partner,1
2984,6712,Helsinki,5m² Unit,2025-01-28,2025-08-26,7,127.5,892.5,Referral,0
2985,9087,Espoo,5m² Unit,2025-06-06,2026-04-02,10,168.75,1687.5,Walk-in,0
2986,8218,Helsinki,Premium Climate,2024-10-10,2025-03-09,5,270.0,1350.0,Website,0
2987,7394,Espoo,5m² Unit,2024-08-20,2025-02-16,6,168.75,1012.5,Partner,1
2988,6799,Vantaa,Small Locker,2026-03-15,2027-03-10,12,75.0,900.0,Partner,1
2989,8795,Tampere,5m² Unit,2025-06-02,2025-11-29,6,143.75,862.5,Partner,1
2990,1339,Vantaa,Premium Climate,2025-10-02,2026-03-31,6,225.0,1350.0,Partner,0
2991,3480,Turku,10m² Unit,2025-01-05,2025-04-05,3,140.25,420.75,Google Ads,1
2992,5249,Helsinki,Small Locker,2025-02-21,2026-02-16,12,76.5,918.0,Partner,1
2993,8352,Turku,Premium Climate,2025-09-22,2025-12-21,3,198.0,594.0,Website,0
2994,4381,Helsinki,5m² Unit,2025-03-18,2026-02-11,11,150.0,1650.0,Partner,0
2995,7910,Vantaa,5m² Unit,2025-04-29,2026-01-24,9,125.0,1125.0,Website,1
2996,3674,Espoo,5m² Unit,2024-05-28,2025-03-24,10,168.75,1687.5,Partner,1
2997,7416,Vantaa,Small Locker,2026-02-25,2026-10-23,8,63.75,510.0,Partner,0
2998,8721,Turku,5m² Unit,2025-07-03,2026-01-29,7,137.5,962.5,Google Ads,0
2999,1638,Helsinki,5m² Unit,2024-07-31,2024-08-30,1,187.5,187.5,Referral,1
3000,2812,Tampere,Small Locker,2024-09-06,2025-09-01,12,69.0,828.0,Walk-in,0
3001,8238,Turku,Premium Climate,2026-01-06,2027-01-01,12,168.3,2019.6,Website,1
3002,4032,Tampere,Premium Climate,2025-05-05,2025-06-04,1,258.75,258.75,Walk-in,0
3003,3934,Turku,5m² Unit,2024-08-16,2024-12-14,4,137.5,550.0,Google Ads,0
3004,3196,Espoo,Small Locker,2025-07-24,2026-05-20,10,101.25,1012.5,Walk-in,0
3005,9541,Tampere,Small Locker,2024-05-30,2024-12-26,7,86.25,603.75,Google Ads,1
3006,8391,Turku,Small Locker,2025-09-06,2025-10-06,1,66.0,66.0,Google Ads,0
3007,1281,Espoo,Small Locker,2024-09-30,2024-12-29,3,81.0,243.0,Referral,1
3008,3854,Espoo,Small Locker,2025-07-03,2026-06-28,12,101.25,1215.0,Walk-in,0
3009,8869,Turku,Small Locker,2024-12-25,2025-06-23,6,56.1,336.6,Referral,1
3010,3307,Helsinki,Small Locker,2025-03-05,2025-09-01,6,90.0,540.0,Google Ads,1
3011,2630,Espoo,Small Locker,2025-11-12,2026-09-08,10,68.85,688.5,Partner,0
3012,2743,Helsinki,Small Locker,2025-03-19,2025-12-14,9,90.0,810.0,Walk-in,1
3013,2589,Espoo,5m² Unit,2024-11-22,2025-03-22,4,114.75,459.0,Referral,1
3014,4644,Turku,5m² Unit,2026-02-10,2026-06-10,4,93.5,374.0,Referral,1
3015,3392,Espoo,10m² Unit,2024-06-25,2024-08-24,2,253.12,506.24,Partner,0
3016,9503,Helsinki,Small Locker,2025-11-07,2026-04-06,5,76.5,382.5,Walk-in,0
3017,4694,Turku,Premium Climate,2025-04-26,2025-10-23,6,198.0,1188.0,Partner,1
3018,8763,Vantaa,Premium Climate,2024-05-16,2024-12-12,7,281.25,1968.75,Partner,0
3019,6424,Helsinki,Small Locker,2025-12-29,2026-04-28,4,76.5,306.0,Walk-in,0
3020,2058,Turku,Small Locker,2024-11-27,2025-10-23,11,56.1,617.1,Google Ads,1
3021,6380,Espoo,10m² Unit,2025-02-13,2025-07-13,5,172.12,860.6,Website,1
3022,8516,Espoo,Small Locker,2024-10-27,2025-03-26,5,81.0,405.0,Website,0
3023,2464,Turku,Premium Climate,2025-03-15,2025-09-11,6,198.0,1188.0,Google Ads,1
3024,3679,Tampere,Premium Climate,2025-06-02,2026-01-28,8,258.75,2070.0,Website,0
3025,3727,Vantaa,Premium Climate,2024-05-05,2025-03-01,10,281.25,2812.5,Website,1
3026,2789,Tampere,5m² Unit,2025-06-23,2025-11-20,5,143.75,718.75,Referral,0
3027,7287,Tampere,10m² Unit,2025-12-31,2026-06-29,6,146.62,879.72,Walk-in,0
3028,1447,Helsinki,Premium Climate,2024-11-28,2025-11-23,12,229.5,2754.0,Walk-in,0
3029,4214,Turku,Small Locker,2024-06-25,2025-05-21,11,82.5,907.5,Website,0
3030,9353,Helsinki,Premium Climate,2026-02-16,2026-06-16,4,229.5,918.0,Google Ads,1
3031,7776,Espoo,Small Locker,2024-05-06,2024-06-05,1,101.25,101.25,Partner,0
3032,7713,Turku,10m² Unit,2025-02-15,2025-06-15,4,140.25,561.0,Partner,0
3033,7754,Espoo,10m² Unit,2025-03-17,2025-07-15,4,202.5,810.0,Referral,1
3034,9720,Tampere,10m² Unit,2026-03-07,2026-12-02,9,172.5,1552.5,Partner,0
3035,1311,Helsinki,Premium Climate,2024-11-20,2025-11-15,12,229.5,2754.0,Partner,1
3036,4631,Espoo,10m² Unit,2024-06-13,2025-05-09,11,253.12,2784.32,Google Ads,0
3037,7780,Espoo,10m² Unit,2026-01-14,2026-07-13,6,172.12,1032.72,Walk-in,0
3038,2272,Helsinki,10m² Unit,2025-03-15,2025-08-12,5,225.0,1125.0,Referral,1
3039,5909,Helsinki,10m² Unit,2024-04-25,2024-07-24,3,225.0,675.0,Walk-in,0
3040,2804,Vantaa,Small Locker,2024-09-29,2024-11-28,2,75.0,150.0,Walk-in,1
3041,7098,Helsinki,5m² Unit,2026-04-23,2026-12-19,8,150.0,1200.0,Google Ads,1
3042,2818,Helsinki,10m² Unit,2025-03-06,2025-08-03,5,225.0,1125.0,Referral,0
3043,1536,Tampere,Small Locker,2024-11-02,2025-10-28,12,58.65,703.8,Website,1
3044,5504,Espoo,10m² Unit,2025-08-05,2026-07-31,12,253.12,3037.44,Google Ads,1
3045,9478,Espoo,5m² Unit,2026-04-14,2026-05-14,1,135.0,135.0,Website,1
3046,9418,Turku,Small Locker,2024-08-09,2024-12-07,4,82.5,330.0,Google Ads,1
3047,2085,Turku,Premium Climate,2024-08-04,2024-12-02,4,247.5,990.0,Google Ads,1
3048,6443,Turku,5m² Unit,2026-02-26,2026-11-23,9,93.5,841.5,Walk-in,0
3049,6571,Espoo,5m² Unit,2024-08-07,2025-05-04,9,168.75,1518.75,Referral,1
3050,5709,Vantaa,10m² Unit,2026-01-08,2026-09-05,8,159.38,1275.04,Google Ads,1
3051,2002,Turku,Premium Climate,2024-09-27,2025-07-24,10,198.0,1980.0,Walk-in,0
3052,3157,Turku,5m² Unit,2025-11-27,2026-10-23,11,93.5,1028.5,Website,1
3053,3142,Espoo,Small Locker,2026-03-01,2026-11-26,9,81.0,729.0,Partner,1
3054,1945,Helsinki,Small Locker,2025-04-27,2026-04-22,12,90.0,1080.0,Google Ads,0
3055,8016,Tampere,10m² Unit,2024-10-09,2025-03-08,5,172.5,862.5,Google Ads,0
3056,8016,Espoo,10m² Unit,2025-02-01,2025-05-02,3,172.12,516.36,Referral,0
3057,1404,Helsinki,10m² Unit,2025-01-12,2026-01-07,12,191.25,2295.0,Website,1
3058,7737,Vantaa,Small Locker,2025-09-03,2026-07-30,11,75.0,825.0,Google Ads,0
3059,8013,Tampere,10m² Unit,2025-02-07,2026-02-02,12,146.62,1759.44,Partner,1
3060,2326,Tampere,10m² Unit,2025-08-17,2026-07-13,11,215.62,2371.82,Referral,1
3061,6460,Tampere,10m² Unit,2025-06-09,2026-02-04,8,215.62,1724.96,Partner,0
3062,8616,Espoo,Premium Climate,2026-01-19,2026-07-18,6,206.55,1239.3,Website,1
3063,2867,Turku,5m² Unit,2025-04-17,2025-11-13,7,110.0,770.0,Google Ads,1
3064,9836,Turku,Small Locker,2024-07-10,2025-04-06,9,82.5,742.5,Referral,0
3065,1878,Vantaa,10m² Unit,2024-09-23,2024-12-22,3,187.5,562.5,Google Ads,1
3066,4512,Espoo,5m² Unit,2025-08-17,2025-10-16,2,168.75,337.5,Partner,0
3067,2958,Tampere,Premium Climate,2024-05-13,2024-08-11,3,258.75,776.25,Partner,1
3068,9983,Vantaa,Premium Climate,2025-12-29,2026-02-27,2,191.25,382.5,Website,0
